experiment,forest_type,eval_function,num_trees,sample_ratio,feature_ratio,tree_max_depth,tree_tournament_size,min_samples_split,set_id,train_size,random_seed,categorial_encoding,time_of_building,accuracy,TP,TN,FP,FN
Compare_on_14,ID3,ID3_GAIN_RATIO,100,1.0,1.0,-1,3,2,14,0.7,42,CATEGORICAL,3.2179,0.6897,8,52,9,18
Compare_on_14,ID3,ID3_GAIN_RATIO,100,1.0,1.0,-1,3,2,14,0.7,43,CATEGORICAL,2.661,0.7011,7,54,7,19
Compare_on_14,ID3,ID3_GAIN_RATIO,100,1.0,1.0,-1,3,2,14,0.7,44,CATEGORICAL,3.08,0.7241,4,59,2,22
Compare_on_14,ID3,ID3_GAIN_RATIO,100,1.0,1.0,-1,3,2,14,0.7,45,CATEGORICAL,3.0798,0.7471,9,56,5,17
Compare_on_14,ID3,ID3_GAIN_RATIO,100,1.0,1.0,-1,3,2,14,0.7,46,CATEGORICAL,3.8715,0.7356,10,54,7,16
Compare_on_14,ID3,ID3_GAIN_RATIO,100,1.0,1.0,-1,3,2,14,0.7,47,CATEGORICAL,3.2596,0.7356,10,54,7,16
Compare_on_14,ID3,ID3_GAIN_RATIO,100,1.0,1.0,-1,3,2,14,0.7,48,CATEGORICAL,3.1106,0.7586,11,55,6,15
Compare_on_14,ID3,ID3_GAIN_RATIO,100,1.0,1.0,-1,3,2,14,0.7,49,CATEGORICAL,2.6366,0.7356,11,53,8,15
Compare_on_14,ID3,ID3_GAIN_RATIO,100,1.0,1.0,-1,3,2,14,0.7,50,CATEGORICAL,3.1931,0.7471,11,54,7,15
Compare_on_14,ID3,ID3_GAIN_RATIO,100,1.0,1.0,-1,3,2,14,0.7,51,CATEGORICAL,3.6471,0.7356,5,59,2,21
Compare_on_14,ID3,ID3_GAIN_RATIO,100,1.0,1.0,-1,3,2,14,0.7,52,CATEGORICAL,3.7054,0.7471,9,56,5,17
Compare_on_14,ID3,ID3_GAIN_RATIO,100,1.0,1.0,-1,3,2,14,0.7,53,CATEGORICAL,2.589,0.7586,9,57,4,17
Compare_on_14,ID3,ID3_GAIN_RATIO,100,1.0,1.0,-1,3,2,14,0.7,54,CATEGORICAL,2.6118,0.7241,10,53,8,16
Compare_on_14,ID3,ID3_GAIN_RATIO,100,1.0,1.0,-1,3,2,14,0.7,55,CATEGORICAL,2.3598,0.7471,9,56,5,17
Compare_on_14,ID3,ID3_GAIN_RATIO,100,1.0,1.0,-1,3,2,14,0.7,56,CATEGORICAL,2.7467,0.7471,11,54,7,15
Compare_on_14,ID3,ID3_GAIN_RATIO,100,1.0,1.0,-1,3,2,14,0.7,57,CATEGORICAL,2.6966,0.7011,7,54,7,19
Compare_on_14,ID3,ID3_GAIN_RATIO,100,1.0,1.0,-1,3,2,14,0.7,58,CATEGORICAL,2.5146,0.6897,7,53,8,19
Compare_on_14,ID3,ID3_GAIN_RATIO,100,1.0,1.0,-1,3,2,14,0.7,59,CATEGORICAL,2.5402,0.7586,10,56,5,16
Compare_on_14,ID3,ID3_GAIN_RATIO,100,1.0,1.0,-1,3,2,14,0.7,60,CATEGORICAL,2.9155,0.7241,10,53,8,16
Compare_on_14,ID3,ID3_GAIN_RATIO,100,1.0,1.0,-1,3,2,14,0.7,61,CATEGORICAL,2.3793,0.7241,8,55,6,18
Compare_on_14,ID3,ID3_GAIN_RATIO,100,1.0,1.0,-1,3,2,14,0.7,62,CATEGORICAL,2.4736,0.7701,12,55,6,14
Compare_on_14,ID3,ID3_GAIN_RATIO,100,1.0,1.0,-1,3,2,14,0.7,63,CATEGORICAL,2.444,0.7241,12,51,10,14
Compare_on_14,ID3,ID3_GAIN_RATIO,100,1.0,1.0,-1,3,2,14,0.7,64,CATEGORICAL,2.3925,0.7471,11,54,7,15
Compare_on_14,ID3,ID3_GAIN_RATIO,100,1.0,1.0,-1,3,2,14,0.7,65,CATEGORICAL,2.8971,0.6667,7,51,10,19
Compare_on_14,ID3,ID3_GAIN_RATIO,100,1.0,1.0,-1,3,2,14,0.7,66,CATEGORICAL,2.8511,0.7586,8,58,3,18
Compare_on_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,14,0.7,42,ONE_HOT,2.3102,0.7356,6,58,3,20
Compare_on_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,14,0.7,43,ONE_HOT,3.0289,0.7241,2,61,0,24
Compare_on_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,14,0.7,44,ONE_HOT,2.9982,0.7126,2,60,1,24
Compare_on_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,14,0.7,45,ONE_HOT,2.3391,0.7241,4,59,2,22
Compare_on_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,14,0.7,46,ONE_HOT,2.396,0.7011,4,57,4,22
Compare_on_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,14,0.7,47,ONE_HOT,2.4469,0.7356,5,59,2,21
Compare_on_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,14,0.7,48,ONE_HOT,2.5461,0.7126,7,55,6,19
Compare_on_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,14,0.7,49,ONE_HOT,2.2975,0.7471,8,57,4,18
Compare_on_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,14,0.7,50,ONE_HOT,2.2642,0.7356,9,55,6,17
Compare_on_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,14,0.7,51,ONE_HOT,2.4672,0.7471,7,58,3,19
Compare_on_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,14,0.7,52,ONE_HOT,2.2764,0.7471,5,60,1,21
Compare_on_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,14,0.7,53,ONE_HOT,2.4235,0.7011,3,58,3,23
Compare_on_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,14,0.7,54,ONE_HOT,2.6668,0.7471,7,58,3,19
Compare_on_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,14,0.7,55,ONE_HOT,2.6771,0.7356,5,59,2,21
Compare_on_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,14,0.7,56,ONE_HOT,2.6015,0.7241,6,57,4,20
Compare_on_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,14,0.7,57,ONE_HOT,2.786,0.7241,4,59,2,22
Compare_on_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,14,0.7,58,ONE_HOT,2.23,0.7011,3,58,3,23
Compare_on_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,14,0.7,59,ONE_HOT,2.5197,0.7471,7,58,3,19
Compare_on_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,14,0.7,60,ONE_HOT,2.9118,0.7241,5,58,3,21
Compare_on_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,14,0.7,61,ONE_HOT,2.5283,0.7471,6,59,2,20
Compare_on_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,14,0.7,62,ONE_HOT,2.4769,0.7356,6,58,3,20
Compare_on_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,14,0.7,63,ONE_HOT,2.1998,0.7931,11,58,3,15
Compare_on_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,14,0.7,64,ONE_HOT,2.3618,0.7701,7,60,1,19
Compare_on_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,14,0.7,65,ONE_HOT,2.7032,0.7356,3,61,0,23
Compare_on_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,14,0.7,66,ONE_HOT,2.8474,0.7356,7,57,4,19
Compare_on_14,SKLEARN,SKLEARN_GINI,100,1.0,1.0,-1,3,2,14,0.7,42,ONE_HOT,2.8377,0.7701,12,55,6,14
