experiment,forest_type,eval_function,num_trees,sample_ratio,feature_ratio,tree_max_depth,tree_tournament_size,min_samples_split,set_id,train_size,random_seed,categorial_encoding,time_of_building,accuracy,TP,TN,FP,FN
CART_max_depth_73,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,73,0.7,42,ONE_HOT,3.9618,0.8946,936,1245,18,239
CART_max_depth_73,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,73,0.7,43,ONE_HOT,5.4033,0.8901,912,1258,5,263
CART_max_depth_73,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,73,0.7,44,ONE_HOT,5.8459,0.8888,904,1263,0,271
CART_max_depth_73,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,73,0.7,45,ONE_HOT,5.5853,0.8905,919,1252,11,256
CART_max_depth_73,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,73,0.7,46,ONE_HOT,5.1586,0.888,903,1262,1,272
CART_max_depth_73,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,73,0.7,47,ONE_HOT,4.8674,0.8876,901,1263,0,274
CART_max_depth_73,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,73,0.7,48,ONE_HOT,4.9891,0.9011,934,1263,0,241
CART_max_depth_73,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,73,0.7,49,ONE_HOT,5.5783,0.8929,914,1263,0,261
CART_max_depth_73,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,73,0.7,50,ONE_HOT,5.0237,0.9007,936,1260,3,239
CART_max_depth_73,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,73,0.7,51,ONE_HOT,5.1145,0.8917,914,1260,3,261
CART_max_depth_73,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,73,0.7,52,ONE_HOT,4.8329,0.8979,926,1263,0,249
CART_max_depth_73,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,73,0.7,53,ONE_HOT,5.1098,0.8987,928,1263,0,247
CART_max_depth_73,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,73,0.7,54,ONE_HOT,5.4729,0.8975,941,1247,16,234
CART_max_depth_73,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,73,0.7,55,ONE_HOT,5.2756,0.8934,915,1263,0,260
