experiment,forest_type,eval_function,num_trees,sample_ratio,feature_ratio,tree_max_depth,tree_tournament_size,min_samples_split,set_id,train_size,random_seed,categorial_encoding,time_of_building,accuracy,TP,TN,FP,FN
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,350,0.7,42,ONE_HOT,6.2283,0.8198,695,6684,326,1296
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,350,0.7,43,ONE_HOT,5.6285,0.8158,654,6689,321,1337
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,350,0.7,44,ONE_HOT,6.0521,0.8165,647,6702,308,1344
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,350,0.7,45,ONE_HOT,5.9589,0.8148,638,6696,314,1353
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,350,0.7,46,ONE_HOT,6.3659,0.8169,636,6717,293,1355
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,350,0.7,47,ONE_HOT,5.2932,0.8148,610,6724,286,1381
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,350,0.7,48,ONE_HOT,5.7044,0.8172,685,6671,339,1306
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,350,0.7,49,ONE_HOT,5.7447,0.8158,668,6675,335,1323
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,350,0.7,50,ONE_HOT,5.5118,0.8222,687,6714,296,1304
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,350,0.7,51,ONE_HOT,5.1282,0.8181,660,6704,306,1331
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,350,0.7,52,ONE_HOT,5.2933,0.8187,695,6674,336,1296
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,350,0.7,53,ONE_HOT,5.1087,0.8124,631,6681,329,1360
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,350,0.7,54,ONE_HOT,5.7146,0.8195,667,6709,301,1324
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,350,0.7,55,ONE_HOT,5.0745,0.8157,640,6702,308,1351
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,350,0.7,56,ONE_HOT,5.3617,0.8161,680,6666,344,1311
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,350,0.7,57,ONE_HOT,5.5364,0.8172,677,6679,331,1314
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,350,0.7,58,ONE_HOT,5.9726,0.8157,683,6659,351,1308
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,350,0.7,59,ONE_HOT,5.3448,0.8142,662,6667,343,1329
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,350,0.7,60,ONE_HOT,5.7955,0.8175,651,6707,303,1340
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,350,0.7,61,ONE_HOT,6.2864,0.8155,645,6695,315,1346
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,350,0.7,62,ONE_HOT,5.473,0.818,687,6676,334,1304
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,350,0.7,63,ONE_HOT,6.8877,0.8159,655,6689,321,1336
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,350,0.7,64,ONE_HOT,5.3193,0.8174,668,6689,321,1323
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,350,0.7,65,ONE_HOT,5.9185,0.8164,663,6685,325,1328
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,350,0.7,66,ONE_HOT,5.3893,0.8197,639,6739,271,1352
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.4,1.0,-1,2,2,350,0.7,42,ONE_HOT,8.6746,0.8179,689,6673,337,1302
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.4,1.0,-1,2,2,350,0.7,43,ONE_HOT,7.3943,0.8201,699,6683,327,1292
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.4,1.0,-1,2,2,350,0.7,44,ONE_HOT,8.1064,0.8178,652,6709,301,1339
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.4,1.0,-1,2,2,350,0.7,45,ONE_HOT,10.1472,0.8147,638,6695,315,1353
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.4,1.0,-1,2,2,350,0.7,46,ONE_HOT,8.732,0.82,671,6710,300,1320
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.4,1.0,-1,2,2,350,0.7,47,ONE_HOT,7.4259,0.8141,612,6716,294,1379
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.4,1.0,-1,2,2,350,0.7,48,ONE_HOT,7.9792,0.8164,700,6648,362,1291
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.4,1.0,-1,2,2,350,0.7,49,ONE_HOT,7.6452,0.8152,681,6657,353,1310
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.4,1.0,-1,2,2,350,0.7,50,ONE_HOT,7.7997,0.819,684,6688,322,1307
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.4,1.0,-1,2,2,350,0.7,51,ONE_HOT,8.4055,0.8194,661,6714,296,1330
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.4,1.0,-1,2,2,350,0.7,52,ONE_HOT,7.6731,0.8207,701,6686,324,1290
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.4,1.0,-1,2,2,350,0.7,53,ONE_HOT,7.8847,0.813,643,6675,335,1348
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.4,1.0,-1,2,2,350,0.7,54,ONE_HOT,7.8298,0.8208,684,6704,306,1307
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.4,1.0,-1,2,2,350,0.7,55,ONE_HOT,7.7849,0.8178,686,6675,335,1305
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.4,1.0,-1,2,2,350,0.7,56,ONE_HOT,7.8147,0.8156,677,6664,346,1314
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.4,1.0,-1,2,2,350,0.7,57,ONE_HOT,7.8698,0.8171,688,6667,343,1303
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.4,1.0,-1,2,2,350,0.7,58,ONE_HOT,7.4424,0.8186,692,6676,334,1299
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.4,1.0,-1,2,2,350,0.7,59,ONE_HOT,6.966,0.8171,671,6684,326,1320
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.4,1.0,-1,2,2,350,0.7,60,ONE_HOT,7.3076,0.8176,661,6698,312,1330
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.4,1.0,-1,2,2,350,0.7,61,ONE_HOT,7.4148,0.8167,664,6687,323,1327
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.4,1.0,-1,2,2,350,0.7,62,ONE_HOT,7.8534,0.8208,707,6681,329,1284
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.4,1.0,-1,2,2,350,0.7,63,ONE_HOT,8.1145,0.8157,687,6655,355,1304
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.4,1.0,-1,2,2,350,0.7,64,ONE_HOT,7.5001,0.8199,677,6703,307,1314
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.4,1.0,-1,2,2,350,0.7,65,ONE_HOT,7.7977,0.8156,664,6677,333,1327
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.4,1.0,-1,2,2,350,0.7,66,ONE_HOT,7.7555,0.8204,646,6738,272,1345
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.6,1.0,-1,2,2,350,0.7,42,ONE_HOT,9.4147,0.8179,677,6685,325,1314
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.6,1.0,-1,2,2,350,0.7,43,ONE_HOT,11.1227,0.8188,689,6681,329,1302
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.6,1.0,-1,2,2,350,0.7,44,ONE_HOT,10.6451,0.82,678,6703,307,1313
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.6,1.0,-1,2,2,350,0.7,45,ONE_HOT,9.2514,0.8156,643,6698,312,1348
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.6,1.0,-1,2,2,350,0.7,46,ONE_HOT,9.4378,0.8178,678,6683,327,1313
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.6,1.0,-1,2,2,350,0.7,47,ONE_HOT,9.4964,0.8151,612,6725,285,1379
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.6,1.0,-1,2,2,350,0.7,48,ONE_HOT,8.7778,0.8175,707,6651,359,1284
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.6,1.0,-1,2,2,350,0.7,49,ONE_HOT,9.237,0.8155,679,6661,349,1312
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.6,1.0,-1,2,2,350,0.7,50,ONE_HOT,9.025,0.821,696,6694,316,1295
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.6,1.0,-1,2,2,350,0.7,51,ONE_HOT,8.8643,0.8192,677,6697,313,1314
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.6,1.0,-1,2,2,350,0.7,52,ONE_HOT,8.9845,0.8198,680,6699,311,1311
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.6,1.0,-1,2,2,350,0.7,53,ONE_HOT,8.88,0.8145,662,6669,341,1329
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.6,1.0,-1,2,2,350,0.7,54,ONE_HOT,8.597,0.818,686,6677,333,1305
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.6,1.0,-1,2,2,350,0.7,55,ONE_HOT,9.0603,0.8185,702,6665,345,1289
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.6,1.0,-1,2,2,350,0.7,56,ONE_HOT,8.8759,0.8142,679,6650,360,1312
CART_sample_ratio_350,CART,CART_GINI_GAIN,100,0.6,1.0,-1,2,2,350,0.7,57,ONE_HOT,8.2735,0.8167,684,6667,343,1307
