experiment,forest_type,eval_function,num_trees,sample_ratio,feature_ratio,tree_max_depth,tree_tournament_size,min_samples_split,set_id,train_size,random_seed,categorial_encoding,time_of_building,accuracy,TP,TN,FP,FN
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,1,1.0,1.0,-1,2,2,73,0.7,42,CATEGORICAL,0.8353,1.0,1175,1263,0,0
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,1,1.0,1.0,-1,2,2,73,0.7,43,CATEGORICAL,0.8311,0.9984,1173,1261,2,2
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,1,1.0,1.0,-1,2,2,73,0.7,44,CATEGORICAL,0.9023,0.9975,1172,1260,3,3
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,1,1.0,1.0,-1,2,2,73,0.7,45,CATEGORICAL,0.8662,0.9951,1165,1261,2,10
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,1,1.0,1.0,-1,2,2,73,0.7,46,CATEGORICAL,0.8872,1.0,1175,1263,0,0
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,1,1.0,1.0,-1,2,2,73,0.7,47,CATEGORICAL,0.8653,1.0,1175,1263,0,0
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,1,1.0,1.0,-1,2,2,73,0.7,48,CATEGORICAL,0.9204,0.9996,1174,1263,0,1
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,1,1.0,1.0,-1,2,2,73,0.7,49,CATEGORICAL,0.8401,1.0,1175,1263,0,0
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,1,1.0,1.0,-1,2,2,73,0.7,50,CATEGORICAL,0.8598,0.9971,1173,1258,5,2
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,1,1.0,1.0,-1,2,2,73,0.7,51,CATEGORICAL,0.8767,0.9992,1173,1263,0,2
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,1,1.0,1.0,-1,2,2,73,0.7,52,CATEGORICAL,0.8122,0.9975,1174,1258,5,1
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,1,1.0,1.0,-1,2,2,73,0.7,53,CATEGORICAL,0.8148,0.9984,1175,1259,4,0
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,1,1.0,1.0,-1,2,2,73,0.7,54,CATEGORICAL,0.7911,0.9996,1174,1263,0,1
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,1,1.0,1.0,-1,2,2,73,0.7,55,CATEGORICAL,0.8569,0.9996,1175,1262,1,0
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,1,1.0,1.0,-1,2,2,73,0.7,56,CATEGORICAL,0.8646,0.9963,1171,1258,5,4
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,1,1.0,1.0,-1,2,2,73,0.7,57,CATEGORICAL,0.8859,1.0,1175,1263,0,0
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,1,1.0,1.0,-1,2,2,73,0.7,58,CATEGORICAL,0.8989,0.9975,1175,1257,6,0
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,1,1.0,1.0,-1,2,2,73,0.7,59,CATEGORICAL,0.8567,1.0,1175,1263,0,0
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,1,1.0,1.0,-1,2,2,73,0.7,60,CATEGORICAL,0.8417,0.9914,1157,1260,3,18
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,1,1.0,1.0,-1,2,2,73,0.7,61,CATEGORICAL,0.8146,0.9959,1168,1260,3,7
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,1,1.0,1.0,-1,2,2,73,0.7,62,CATEGORICAL,0.8371,0.9988,1175,1260,3,0
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,1,1.0,1.0,-1,2,2,73,0.7,63,CATEGORICAL,0.7924,0.9992,1173,1263,0,2
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,1,1.0,1.0,-1,2,2,73,0.7,64,CATEGORICAL,0.7839,1.0,1175,1263,0,0
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,1,1.0,1.0,-1,2,2,73,0.7,65,CATEGORICAL,0.7805,0.9971,1174,1257,6,1
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,1,1.0,1.0,-1,2,2,73,0.7,66,CATEGORICAL,0.7571,1.0,1175,1263,0,0
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,2,1.0,1.0,-1,2,2,73,0.7,42,CATEGORICAL,0.9555,1.0,1175,1263,0,0
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,2,1.0,1.0,-1,2,2,73,0.7,43,CATEGORICAL,0.9301,0.9967,1167,1263,0,8
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,2,1.0,1.0,-1,2,2,73,0.7,44,CATEGORICAL,1.0016,0.9988,1172,1263,0,3
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,2,1.0,1.0,-1,2,2,73,0.7,45,CATEGORICAL,1.1447,0.993,1158,1263,0,17
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,2,1.0,1.0,-1,2,2,73,0.7,46,CATEGORICAL,0.9781,0.9996,1174,1263,0,1
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,2,1.0,1.0,-1,2,2,73,0.7,47,CATEGORICAL,0.9698,1.0,1175,1263,0,0
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,2,1.0,1.0,-1,2,2,73,0.7,48,CATEGORICAL,0.9685,0.9996,1174,1263,0,1
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,2,1.0,1.0,-1,2,2,73,0.7,49,CATEGORICAL,0.8946,0.9988,1172,1263,0,3
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,2,1.0,1.0,-1,2,2,73,0.7,50,CATEGORICAL,0.9719,0.9992,1173,1263,0,2
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,2,1.0,1.0,-1,2,2,73,0.7,51,CATEGORICAL,0.9587,0.9992,1173,1263,0,2
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,2,1.0,1.0,-1,2,2,73,0.7,52,CATEGORICAL,0.8832,0.9996,1174,1263,0,1
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,2,1.0,1.0,-1,2,2,73,0.7,53,CATEGORICAL,0.8838,1.0,1175,1263,0,0
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,2,1.0,1.0,-1,2,2,73,0.7,54,CATEGORICAL,0.8793,0.9979,1170,1263,0,5
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,2,1.0,1.0,-1,2,2,73,0.7,55,CATEGORICAL,0.8947,1.0,1175,1263,0,0
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,2,1.0,1.0,-1,2,2,73,0.7,56,CATEGORICAL,0.8953,0.9984,1171,1263,0,4
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,2,1.0,1.0,-1,2,2,73,0.7,57,CATEGORICAL,0.8575,0.9988,1172,1263,0,3
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,2,1.0,1.0,-1,2,2,73,0.7,58,CATEGORICAL,0.9667,0.9971,1168,1263,0,7
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,2,1.0,1.0,-1,2,2,73,0.7,59,CATEGORICAL,0.8789,1.0,1175,1263,0,0
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,2,1.0,1.0,-1,2,2,73,0.7,60,CATEGORICAL,0.9443,0.9926,1157,1263,0,18
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,2,1.0,1.0,-1,2,2,73,0.7,61,CATEGORICAL,0.8576,0.9971,1168,1263,0,7
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,2,1.0,1.0,-1,2,2,73,0.7,62,CATEGORICAL,0.952,1.0,1175,1263,0,0
ID3_tree_count_73,ID3,ID3_INFORMATION_GAIN,2,1.0,1.0,-1,2,2,73,0.7,63,CATEGORICAL,0.9439,0.9992,1173,1263,0,2
