experiment,forest_type,eval_function,num_trees,sample_ratio,feature_ratio,tree_max_depth,tree_tournament_size,min_samples_split,set_id,train_size,random_seed,categorial_encoding,time_of_building,accuracy,TP,TN,FP,FN
CART_tournament_size_222,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,222,0.7,42,ONE_HOT,6.6178,0.883,0,11977,0,1587
CART_tournament_size_222,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,222,0.7,43,ONE_HOT,7.6372,0.883,0,11977,0,1587
CART_tournament_size_222,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,222,0.7,44,ONE_HOT,8.1042,0.883,0,11977,0,1587
CART_tournament_size_222,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,222,0.7,45,ONE_HOT,7.2294,0.883,0,11977,0,1587
CART_tournament_size_222,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,222,0.7,46,ONE_HOT,7.2576,0.883,0,11977,0,1587
CART_tournament_size_222,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,222,0.7,47,ONE_HOT,7.1178,0.883,0,11977,0,1587
CART_tournament_size_222,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,222,0.7,48,ONE_HOT,7.2223,0.883,0,11977,0,1587
CART_tournament_size_222,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,222,0.7,49,ONE_HOT,7.2688,0.883,0,11977,0,1587
CART_tournament_size_222,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,222,0.7,50,ONE_HOT,7.3406,0.883,0,11977,0,1587
CART_tournament_size_222,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,222,0.7,51,ONE_HOT,7.2343,0.883,0,11977,0,1587
CART_tournament_size_222,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,222,0.7,52,ONE_HOT,7.328,0.883,0,11977,0,1587
CART_tournament_size_222,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,222,0.7,53,ONE_HOT,7.2796,0.883,0,11977,0,1587
CART_tournament_size_222,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,222,0.7,54,ONE_HOT,6.5979,0.883,0,11977,0,1587
CART_tournament_size_222,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,222,0.7,55,ONE_HOT,6.4592,0.883,0,11977,0,1587
CART_tournament_size_222,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,222,0.7,56,ONE_HOT,7.4369,0.883,0,11977,0,1587
CART_tournament_size_222,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,222,0.7,57,ONE_HOT,7.3905,0.883,0,11977,0,1587
CART_tournament_size_222,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,222,0.7,58,ONE_HOT,7.9536,0.883,0,11977,0,1587
CART_tournament_size_222,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,222,0.7,59,ONE_HOT,7.7134,0.883,0,11977,0,1587
CART_tournament_size_222,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,222,0.7,60,ONE_HOT,7.2652,0.883,0,11977,0,1587
