experiment,forest_type,eval_function,num_trees,sample_ratio,feature_ratio,tree_max_depth,tree_tournament_size,min_samples_split,set_id,train_size,random_seed,categorial_encoding,time_of_building,accuracy,TP,TN,FP,FN
CART_tournament_size_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,14,0.7,42,ONE_HOT,3.6236,0.7011,0,61,0,26
CART_tournament_size_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,14,0.7,43,ONE_HOT,4.4234,0.7011,0,61,0,26
CART_tournament_size_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,14,0.7,44,ONE_HOT,4.4588,0.7011,0,61,0,26
CART_tournament_size_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,14,0.7,45,ONE_HOT,4.6003,0.7011,0,61,0,26
CART_tournament_size_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,14,0.7,46,ONE_HOT,4.7322,0.7011,0,61,0,26
CART_tournament_size_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,14,0.7,47,ONE_HOT,4.9225,0.7011,0,61,0,26
CART_tournament_size_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,14,0.7,48,ONE_HOT,3.9742,0.7011,0,61,0,26
CART_tournament_size_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,14,0.7,49,ONE_HOT,3.9947,0.7011,0,61,0,26
CART_tournament_size_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,14,0.7,50,ONE_HOT,3.9259,0.7011,0,61,0,26
CART_tournament_size_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,14,0.7,51,ONE_HOT,4.7721,0.7011,0,61,0,26
CART_tournament_size_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,14,0.7,52,ONE_HOT,4.2211,0.7011,0,61,0,26
CART_tournament_size_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,14,0.7,53,ONE_HOT,4.0569,0.7011,0,61,0,26
CART_tournament_size_14,CART,CART_GINI_GAIN,100,1.0,1.0,-1,1,2,14,0.7,54,ONE_HOT,3.9733,0.7126,1,61,0,25
