experiment,forest_type,eval_function,num_trees,sample_ratio,feature_ratio,tree_max_depth,tree_tournament_size,min_samples_split,set_id,train_size,random_seed,categorial_encoding,time_of_building,accuracy,TP,TN,FP,FN
CART_sample_ratio_14,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,14,0.7,42,ONE_HOT,3.6996,0.7011,0,61,0,26
CART_sample_ratio_14,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,14,0.7,43,ONE_HOT,4.2328,0.7011,0,61,0,26
CART_sample_ratio_14,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,14,0.7,44,ONE_HOT,4.0747,0.7011,0,61,0,26
CART_sample_ratio_14,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,14,0.7,45,ONE_HOT,4.0456,0.7011,0,61,0,26
CART_sample_ratio_14,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,14,0.7,46,ONE_HOT,4.1325,0.7011,0,61,0,26
CART_sample_ratio_14,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,14,0.7,47,ONE_HOT,4.1419,0.7011,0,61,0,26
CART_sample_ratio_14,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,14,0.7,48,ONE_HOT,3.8752,0.7011,3,58,3,23
CART_sample_ratio_14,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,14,0.7,49,ONE_HOT,4.0357,0.7126,1,61,0,25
CART_sample_ratio_14,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,14,0.7,50,ONE_HOT,4.1386,0.7011,0,61,0,26
CART_sample_ratio_14,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,14,0.7,51,ONE_HOT,4.2972,0.7011,0,61,0,26
CART_sample_ratio_14,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,14,0.7,52,ONE_HOT,4.0676,0.7126,1,61,0,25
CART_sample_ratio_14,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,14,0.7,53,ONE_HOT,3.9384,0.6897,1,59,2,25
