experiment,forest_type,eval_function,num_trees,sample_ratio,feature_ratio,tree_max_depth,tree_tournament_size,min_samples_split,set_id,train_size,random_seed,categorial_encoding,time_of_building,accuracy,TP,TN,FP,FN
CART_sample_ratio_222,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,222,0.7,42,ONE_HOT,6.6478,0.8913,152,11938,39,1435
CART_sample_ratio_222,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,222,0.7,43,ONE_HOT,6.4918,0.89,134,11938,39,1453
CART_sample_ratio_222,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,222,0.7,44,ONE_HOT,6.3908,0.8885,96,11955,22,1491
CART_sample_ratio_222,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,222,0.7,45,ONE_HOT,6.26,0.8889,112,11945,32,1475
CART_sample_ratio_222,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,222,0.7,46,ONE_HOT,6.5956,0.8908,138,11945,32,1449
CART_sample_ratio_222,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,222,0.7,47,ONE_HOT,6.3548,0.8893,103,11960,17,1484
CART_sample_ratio_222,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,222,0.7,48,ONE_HOT,6.4326,0.8898,127,11942,35,1460
CART_sample_ratio_222,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,222,0.7,49,ONE_HOT,6.3731,0.8889,102,11955,22,1485
CART_sample_ratio_222,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,222,0.7,50,ONE_HOT,6.3685,0.8886,106,11947,30,1481
CART_sample_ratio_222,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,222,0.7,51,ONE_HOT,6.1341,0.8889,98,11959,18,1489
CART_sample_ratio_222,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,222,0.7,52,ONE_HOT,6.1669,0.8896,119,11948,29,1468
CART_sample_ratio_222,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,222,0.7,53,ONE_HOT,6.3747,0.8907,134,11947,30,1453
CART_sample_ratio_222,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,222,0.7,54,ONE_HOT,6.2672,0.8925,166,11940,37,1421
CART_sample_ratio_222,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,222,0.7,55,ONE_HOT,6.2489,0.8894,107,11957,20,1480
CART_sample_ratio_222,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,222,0.7,56,ONE_HOT,6.5495,0.8902,120,11955,22,1467
CART_sample_ratio_222,CART,CART_GINI_GAIN,100,0.2,1.0,-1,2,2,222,0.7,57,ONE_HOT,6.1348,0.8912,145,11943,34,1442
