experiment,forest_type,eval_function,num_trees,sample_ratio,feature_ratio,tree_max_depth,tree_tournament_size,min_samples_split,set_id,train_size,random_seed,categorial_encoding,time_of_building,accuracy,TP,TN,FP,FN
CART_max_depth_350,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,350,0.7,42,ONE_HOT,2.8179,0.7996,317,6880,130,1674
CART_max_depth_350,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,350,0.7,43,ONE_HOT,3.0985,0.7974,292,6885,125,1699
CART_max_depth_350,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,350,0.7,44,ONE_HOT,2.8622,0.7968,216,6956,54,1775
CART_max_depth_350,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,350,0.7,45,ONE_HOT,5.7123,0.7995,320,6876,134,1671
CART_max_depth_350,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,350,0.7,46,ONE_HOT,5.1149,0.7981,289,6895,115,1702
CART_max_depth_350,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,350,0.7,47,ONE_HOT,4.8616,0.7989,313,6878,132,1678
CART_max_depth_350,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,350,0.7,48,ONE_HOT,5.1881,0.7999,292,6908,102,1699
CART_max_depth_350,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,350,0.7,49,ONE_HOT,7.3899,0.7985,329,6858,152,1662
CART_max_depth_350,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,350,0.7,50,ONE_HOT,5.8127,0.8019,330,6888,122,1661
CART_max_depth_350,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,350,0.7,51,ONE_HOT,5.1092,0.7994,283,6912,98,1708
CART_max_depth_350,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,350,0.7,52,ONE_HOT,4.9379,0.8008,297,6911,99,1694
CART_max_depth_350,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,350,0.7,53,ONE_HOT,4.6142,0.7982,295,6890,120,1696
CART_max_depth_350,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,350,0.7,54,ONE_HOT,4.9886,0.7986,268,6920,90,1723
CART_max_depth_350,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,350,0.7,55,ONE_HOT,5.6678,0.7979,244,6938,72,1747
CART_max_depth_350,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,350,0.7,56,ONE_HOT,5.5075,0.7942,241,6908,102,1750
CART_max_depth_350,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,350,0.7,57,ONE_HOT,5.4229,0.8004,341,6863,147,1650
CART_max_depth_350,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,350,0.7,58,ONE_HOT,5.3046,0.8009,345,6864,146,1646
CART_max_depth_350,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,350,0.7,59,ONE_HOT,5.6983,0.7998,311,6888,122,1680
CART_max_depth_350,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,350,0.7,60,ONE_HOT,4.9652,0.8022,343,6878,132,1648
CART_max_depth_350,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,350,0.7,61,ONE_HOT,4.9064,0.7965,304,6865,145,1687
CART_max_depth_350,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,350,0.7,62,ONE_HOT,4.9237,0.7977,274,6906,104,1717
CART_max_depth_350,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,350,0.7,63,ONE_HOT,4.7855,0.8032,337,6893,117,1654
CART_max_depth_350,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,350,0.7,64,ONE_HOT,4.7364,0.7987,284,6905,105,1707
CART_max_depth_350,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,350,0.7,65,ONE_HOT,4.9097,0.8004,327,6877,133,1664
CART_max_depth_350,CART,CART_GINI_GAIN,100,1.0,1.0,2,2,2,350,0.7,66,ONE_HOT,4.8156,0.7994,242,6953,57,1749
CART_max_depth_350,CART,CART_GINI_GAIN,100,1.0,1.0,3,2,2,350,0.7,42,ONE_HOT,5.087,0.8015,378,6836,174,1613
