experiment,forest_type,eval_function,num_trees,sample_ratio,feature_ratio,tree_max_depth,tree_tournament_size,min_samples_split,set_id,train_size,random_seed,categorial_encoding,time_of_building,accuracy,TP,TN,FP,FN
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,2,2,73,0.7,51,ONE_HOT,4.7414,0.9528,1060,1263,0,115
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,2,2,73,0.7,52,ONE_HOT,4.5577,0.9848,1138,1263,0,37
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,2,2,73,0.7,53,ONE_HOT,4.6444,0.9861,1141,1263,0,34
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,2,2,73,0.7,54,ONE_HOT,4.8349,0.9713,1106,1262,1,69
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,2,2,73,0.7,55,ONE_HOT,4.7544,0.9643,1088,1263,0,87
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,2,2,73,0.7,56,ONE_HOT,4.6655,0.9307,1006,1263,0,169
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,2,2,73,0.7,57,ONE_HOT,4.7193,0.9709,1104,1263,0,71
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,2,2,73,0.7,58,ONE_HOT,4.5142,0.9368,1021,1263,0,154
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,2,2,73,0.7,59,ONE_HOT,4.6511,0.9454,1042,1263,0,133
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,2,2,73,0.7,60,ONE_HOT,4.5881,0.9848,1138,1263,0,37
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,2,2,73,0.7,61,ONE_HOT,4.8513,0.943,1036,1263,0,139
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,2,2,73,0.7,62,ONE_HOT,5.0198,0.9635,1086,1263,0,89
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,2,2,73,0.7,63,ONE_HOT,4.8418,0.952,1058,1263,0,117
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,2,2,73,0.7,64,ONE_HOT,4.741,0.9487,1050,1263,0,125
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,2,2,73,0.7,65,ONE_HOT,4.6474,0.9848,1138,1263,0,37
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,2,2,73,0.7,66,ONE_HOT,5.0469,0.959,1075,1263,0,100
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,73,0.7,42,ONE_HOT,5.0132,0.9922,1156,1263,0,19
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,73,0.7,43,ONE_HOT,4.6587,0.9979,1170,1263,0,5
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,73,0.7,44,ONE_HOT,4.6234,0.9955,1164,1263,0,11
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,73,0.7,45,ONE_HOT,4.8688,0.9975,1169,1263,0,6
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,73,0.7,46,ONE_HOT,4.6996,0.9955,1164,1263,0,11
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,73,0.7,47,ONE_HOT,4.5528,0.9902,1151,1263,0,24
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,73,0.7,48,ONE_HOT,4.8167,0.9967,1167,1263,0,8
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,73,0.7,49,ONE_HOT,4.7211,0.9926,1157,1263,0,18
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,73,0.7,50,ONE_HOT,4.9598,0.9967,1167,1263,0,8
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,73,0.7,51,ONE_HOT,4.7207,0.9967,1167,1263,0,8
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,73,0.7,52,ONE_HOT,4.7448,0.9951,1163,1263,0,12
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,73,0.7,53,ONE_HOT,4.5159,0.9955,1164,1263,0,11
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,73,0.7,54,ONE_HOT,4.5562,0.9934,1159,1263,0,16
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,73,0.7,55,ONE_HOT,4.3688,0.9918,1155,1263,0,20
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,73,0.7,56,ONE_HOT,4.6347,0.9914,1154,1263,0,21
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,73,0.7,57,ONE_HOT,4.8517,0.9971,1168,1263,0,7
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,73,0.7,58,ONE_HOT,4.7355,0.9963,1166,1263,0,9
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,73,0.7,59,ONE_HOT,4.8654,0.9938,1160,1263,0,15
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,73,0.7,60,ONE_HOT,4.6515,0.9885,1147,1263,0,28
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,73,0.7,61,ONE_HOT,4.9149,0.9959,1165,1263,0,10
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,73,0.7,62,ONE_HOT,4.5529,0.9943,1161,1263,0,14
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,73,0.7,63,ONE_HOT,4.6418,0.9934,1159,1263,0,16
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,73,0.7,64,ONE_HOT,4.7193,0.9938,1160,1263,0,15
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,73,0.7,65,ONE_HOT,4.7996,0.9889,1148,1263,0,27
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,3,2,73,0.7,66,ONE_HOT,4.619,0.9955,1164,1263,0,11
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,5,2,73,0.7,42,ONE_HOT,4.646,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,5,2,73,0.7,43,ONE_HOT,4.5809,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,5,2,73,0.7,44,ONE_HOT,4.7023,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,5,2,73,0.7,45,ONE_HOT,4.7291,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,5,2,73,0.7,46,ONE_HOT,4.781,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,5,2,73,0.7,47,ONE_HOT,4.6152,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,5,2,73,0.7,48,ONE_HOT,4.6843,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,5,2,73,0.7,49,ONE_HOT,4.6802,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,5,2,73,0.7,50,ONE_HOT,4.7029,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,5,2,73,0.7,51,ONE_HOT,4.6355,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,5,2,73,0.7,52,ONE_HOT,4.7394,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,5,2,73,0.7,53,ONE_HOT,4.6743,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,5,2,73,0.7,54,ONE_HOT,5.1024,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,5,2,73,0.7,55,ONE_HOT,4.7496,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,5,2,73,0.7,56,ONE_HOT,4.6498,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,5,2,73,0.7,57,ONE_HOT,4.5329,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,5,2,73,0.7,58,ONE_HOT,4.5309,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,5,2,73,0.7,59,ONE_HOT,4.512,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,5,2,73,0.7,60,ONE_HOT,4.6263,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,5,2,73,0.7,61,ONE_HOT,4.4662,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,5,2,73,0.7,62,ONE_HOT,4.5145,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,5,2,73,0.7,63,ONE_HOT,4.7571,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,5,2,73,0.7,64,ONE_HOT,4.5911,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,5,2,73,0.7,65,ONE_HOT,4.8117,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,5,2,73,0.7,66,ONE_HOT,5.0267,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,10,2,73,0.7,42,ONE_HOT,4.4242,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,10,2,73,0.7,43,ONE_HOT,4.6999,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,10,2,73,0.7,44,ONE_HOT,4.4376,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,10,2,73,0.7,45,ONE_HOT,4.5902,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,10,2,73,0.7,46,ONE_HOT,4.6068,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,10,2,73,0.7,47,ONE_HOT,5.0837,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,10,2,73,0.7,48,ONE_HOT,4.8559,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,10,2,73,0.7,49,ONE_HOT,5.1439,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,10,2,73,0.7,50,ONE_HOT,4.8621,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,10,2,73,0.7,51,ONE_HOT,5.0922,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,10,2,73,0.7,52,ONE_HOT,4.8579,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,10,2,73,0.7,53,ONE_HOT,4.7331,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,10,2,73,0.7,54,ONE_HOT,4.8281,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,10,2,73,0.7,55,ONE_HOT,4.8044,1.0,1175,1263,0,0
